fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
margin,top70,12,60,54,4.529275,85.76,2.035994,19.917522,1.941354,36.006096
margin,top70,12,60,55,4.546035,85.68,2.050846,19.924198,1.923257,36.056241
margin,top70,12,60,56,4.504382,85.72,2.053200,19.876008,1.952247,36.050069
margin,top70,12,60,57,4.564660,85.42,2.054007,19.959600,1.961680,36.173835
margin,top70,12,60,58,4.642273,85.26,2.047997,19.968881,1.977101,36.172815
margin,top70,12,60,59,4.619418,85.28,2.052120,19.987252,1.933687,36.004306
margin,top70,12,60,60,4.678017,85.48,2.050093,20.043954,1.943860,35.592415
margin,top90,1,5,1,1.896112,51.34,1.510391,18.699708,11.663199,36.743727
margin,top90,1,5,2,1.545033,52.08,1.634109,19.786419,9.793149,37.506901
margin,top90,1,5,3,1.096940,51.70,1.631358,19.898776,8.750780,37.819153
margin,top90,1,5,4,1.214338,52.32,1.654023,20.056777,7.917490,37.969477
margin,top90,1,5,5,1.075671,52.30,1.667313,20.917824,7.361504,37.676097
margin,top90,1,5,6,0.734710,53.14,1.669368,20.915373,6.964629,37.418780
margin,top90,1,5,7,0.744958,55.10,1.752430,21.024990,6.353532,37.584365
margin,top90,1,5,8,0.741349,53.78,1.725719,20.985060,5.885618,37.362445
margin,top90,1,5,9,0.610214,55.48,1.836757,21.246377,5.261418,36.986125
margin,top90,1,5,10,0.711988,54.44,1.904650,22.016059,4.996033,37.238132
margin,top90,1,5,11,0.462628,55.66,1.916287,22.378753,4.631019,36.729081
margin,top90,1,5,12,0.273778,54.86,1.928581,22.179203,4.490494,37.118110
margin,top90,1,5,13,0.424536,56.68,2.008480,22.376568,4.242188,36.406173
margin,top90,1,5,14,0.280763,57.74,2.068815,22.732168,4.028398,36.891549
margin,top90,1,5,15,0.173668,56.04,2.048936,22.379988,4.123438,36.299397
margin,top90,1,5,16,0.226557,55.64,2.066466,22.578566,4.075351,36.279409
margin,top90,1,5,17,0.247738,56.46,2.073803,22.329138,3.924674,35.890453
margin,top90,1,5,18,0.387738,56.74,2.107651,22.224913,3.809776,36.061173
margin,top90,1,5,19,0.340471,57.04,2.086112,22.342008,3.657571,36.029563
margin,top90,1,5,20,0.252548,57.08,2.083642,22.018980,3.552070,36.187006
margin,top90,1,5,21,0.351779,57.94,2.085097,21.774248,3.514206,36.020622
margin,top90,1,5,22,0.325771,59.22,2.055518,22.164936,3.481008,36.269560
margin,top90,2,10,1,3.520707,51.34,1.510391,18.699708,11.663199,36.743727
margin,top90,2,10,2,3.210877,50.14,1.593228,18.770122,9.412940,36.906548
margin,top90,2,10,3,2.809093,50.90,1.620890,19.490565,8.323188,37.278142
margin,top90,2,10,4,2.333343,51.10,1.736090,19.821234,7.138776,38.101842
margin,top90,2,10,5,1.732533,53.44,1.783520,20.181321,6.462784,38.708044
margin,top90,2,10,6,1.992642,54.16,1.861319,20.674486,5.668305,38.531963
margin,top90,2,10,7,1.425222,55.90,1.941846,21.100521,5.070927,39.303387
margin,top90,2,10,8,1.074104,58.38,1.948964,21.967196,4.681384,40.074653
margin,top90,2,10,9,1.152617,58.36,2.024754,21.646906,4.121766,40.231260
margin,top90,2,10,10,0.965554,60.12,2.084274,21.763380,3.833178,40.767124
margin,top90,2,10,11,0.766861,59.78,2.107036,21.463832,3.435889,40.433425
margin,top90,2,10,12,0.967784,59.54,2.069175,20.483354,3.277470,40.508629
margin,top90,2,10,13,0.744491,62.72,2.162047,21.152634,2.874557,40.746595
margin,top90,2,10,14,0.647513,63.88,2.114419,21.790002,2.679483,40.854998
margin,top90,2,10,15,0.469591,65.06,2.134462,21.543483,2.671158,41.315740
margin,top90,2,10,16,0.512564,65.28,2.141413,21.787321,2.622438,41.447927
margin,top90,2,10,17,0.554739,66.80,2.104586,21.571942,2.553693,41.430716
margin,top90,2,10,18,0.676460,65.08,2.138847,21.486837,2.439372,41.530721
margin,top90,2,10,19,0.813786,63.78,2.171016,21.605563,2.487254,41.592084
margin,top90,2,10,20,0.604533,66.12,2.128370,21.729541,2.344793,41.818767
margin,top90,2,10,21,0.575661,65.40,2.122186,21.464827,2.414424,41.774306
margin,top90,2,10,22,0.465025,66.54,2.125196,21.617495,2.349960,41.810204
margin,top90,4,20,1,7.056722,51.34,1.510391,18.699708,11.663199,36.743727
margin,top90,4,20,2,7.188306,52.76,1.589986,18.372312,9.364800,36.923709
margin,top90,4,20,3,6.399789,50.38,1.668570,19.777139,8.135163,37.468007
margin,top90,4,20,4,5.795465,51.34,1.720375,20.707393,7.460121,37.929150
margin,top90,4,20,5,5.522782,54.80,1.760931,20.692648,6.796294,38.527134
margin,top90,4,20,6,4.320684,57.42,1.767718,20.405979,6.362397,38.893134
margin,top90,4,20,7,3.837461,56.30,1.741947,21.309564,5.874658,39.469849
margin,top90,4,20,8,3.837877,59.14,1.728082,21.930384,5.328482,39.004405
margin,top90,4,20,9,3.441132,59.96,1.748659,22.377511,4.661664,38.863827
margin,top90,4,20,10,3.269138,60.90,1.778896,23.463322,4.376546,39.691144
margin,top90,4,20,11,2.329161,63.08,1.773206,23.712787,4.106396,39.383036
margin,top90,4,20,12,2.786716,63.10,1.776212,24.160682,3.930297,39.343483
margin,top90,4,20,13,2.056845,64.10,1.780206,24.457591,3.641488,39.012138
margin,top90,4,20,14,1.334372,66.54,1.774808,24.856000,3.534044,39.328060
margin,top90,4,20,15,1.622661,67.60,1.774853,24.664529,3.302239,39.470012
margin,top90,4,20,16,1.515208,68.86,1.803435,25.050775,3.153736,39.196582
margin,top90,4,20,17,1.359027,69.12,1.790950,24.844778,2.917462,38.721031
margin,top90,4,20,18,1.263901,70.32,1.748276,24.550963,3.132427,39.023968
margin,top90,4,20,19,0.998107,69.90,1.741458,24.420693,3.069971,38.951670
margin,top90,4,20,20,1.088310,70.56,1.711989,24.515380,3.113064,38.632364
margin,top90,4,20,21,0.937596,69.00,1.717377,24.855958,3.056662,38.822295
margin,top90,4,20,22,1.182178,69.46,1.682496,25.240830,2.908698,38.936826
margin,top90,4,20,23,1.308286,69.96,1.676038,25.146065,2.893348,38.715111
margin,top90,4,20,24,1.168058,70.00,1.696373,25.232103,2.900581,39.065141
margin,top90,8,40,1,14.285647,51.34,1.510391,18.699708,11.663199,36.743727
margin,top90,8,40,2,14.516036,51.46,1.678427,18.592797,9.291195,36.614924
margin,top90,8,40,3,13.530195,54.56,1.718787,18.660444,7.973389,36.554798
margin,top90,8,40,4,11.801258,55.18,1.720002,19.050958,7.018636,37.251609
margin,top90,8,40,5,11.373088,56.66,1.712188,20.463721,6.242373,36.874131
margin,top90,8,40,6,11.165311,56.52,1.695548,20.860502,5.707474,38.092749
margin,top90,8,40,7,10.333482,58.42,1.739758,21.908456,5.265852,38.074737
margin,top90,8,40,8,9.094311,61.86,1.781713,22.083076,4.889754,38.997549
margin,top90,8,40,9,7.861326,63.60,1.829026,22.795176,4.371131,38.097625
margin,top90,8,40,10,7.378615,63.26,1.895438,22.533538,4.082626,38.845972
margin,top90,8,40,11,7.172878,66.48,1.898499,24.184104,3.824916,39.218093
margin,top90,8,40,12,6.336497,67.64,1.896908,25.102076,3.612784,39.792304
margin,top90,8,40,13,5.628637,68.20,1.961084,24.522539,3.634433,39.816893
margin,top90,8,40,14,5.279338,70.36,2.010917,24.703667,3.268283,39.950060
margin,top90,8,40,15,4.896625,70.22,1.993584,24.957683,3.054120,40.492845
margin,top90,8,40,16,4.342203,71.96,2.011715,25.765565,2.615169,40.532721
margin,top90,8,40,17,4.438960,73.86,2.022973,26.097977,2.423452,41.179602
margin,top90,8,40,18,3.809937,75.10,1.990434,25.776197,2.257627,41.452677
margin,top90,8,40,19,3.268289,76.78,2.063197,26.069947,2.091169,41.783312
margin,top90,8,40,20,3.344090,79.98,2.027273,25.818537,1.938412,41.885878
margin,top90,8,40,21,3.948080,77.54,1.986110,24.978203,1.952401,41.622152
margin,top90,8,40,22,3.809807,76.92,1.938733,24.080048,1.993115,41.960268
margin,top90,8,40,23,3.207397,78.46,1.915728,24.117642,1.873573,41.938157
margin,top90,8,40,24,2.226411,79.70,1.871290,23.493649,1.797901,41.992691
margin,top90,8,40,25,2.306580,79.70,1.840185,23.302188,1.681634,42.156875
margin,top90,8,40,26,1.941024,80.30,1.818434,23.501167,1.592921,42.242261
margin,top90,8,40,27,2.185692,79.64,1.803593,23.192085,1.566119,42.185531
margin,top90,8,40,28,1.917647,79.78,1.821330,23.100532,1.537311,42.336256
margin,top90,8,40,29,1.829119,79.52,1.848852,23.119551,1.520856,42.278977
margin,top90,8,40,30,1.749365,80.10,1.799658,23.094179,1.519050,42.309271
margin,top90,8,40,31,1.486114,80.76,1.818260,23.064910,1.480576,42.255852
margin,top90,8,40,32,1.591043,80.24,1.825290,22.955224,1.454913,42.168195
margin,top90,8,40,33,1.789165,79.76,1.824189,22.811506,1.559550,42.304961
margin,top90,8,40,34,1.549212,80.10,1.843830,22.817278,1.529906,42.254755
margin,top90,8,40,35,1.484251,80.38,1.835440,22.715631,1.529664,42.195625
margin,top90,8,40,36,1.436594,80.62,1.843998,22.717632,1.487916,42.253745
margin,top90,8,40,37,1.465660,80.24,1.836623,22.732645,1.500386,42.264440
margin,top90,8,40,38,1.458662,80.30,1.838727,22.680351,1.481551,42.189209
margin,top90,8,40,39,1.333330,80.24,1.836201,22.686983,1.440742,42.195525
margin,top90,8,40,40,1.340184,80.54,1.838843,22.697950,1.471852,42.209273
margin,top90,8,40,41,1.374397,80.56,1.847862,22.695324,1.460257,42.209672
margin,top90,8,40,42,1.432359,80.44,1.856795,22.713095,1.471936,42.233077
margin,top90,12,60,1,21.276476,51.34,1.510391,18.699708,11.663199,36.743727
margin,top90,12,60,2,20.674049,53.66,1.629963,18.586504,9.631986,35.964079
margin,top90,12,60,3,20.200254,53.42,1.732423,19.263044,8.788423,35.460829
margin,top90,12,60,4,18.349392,54.56,1.709156,19.799445,7.546825,36.527650
margin,top90,12,60,5,17.029937,59.14,1.715983,20.345255,6.937222,37.010220
margin,top90,12,60,6,16.747111,58.82,1.757930,21.321107,6.502928,35.788749
margin,top90,12,60,7,16.090773,59.40,1.842163,21.414144,5.815757,36.502581
margin,top90,12,60,8,15.469978,61.82,1.795862,21.029220,5.443617,36.916406
margin,top90,12,60,9,14.405728,63.82,1.876040,21.456943,4.823014,37.424124
margin,top90,12,60,10,13.282804,66.04,1.892164,22.011911,4.660123,36.580600
margin,top90,12,60,11,12.588536,67.90,1.937839,21.238911,4.302773,37.970583
margin,top90,12,60,12,13.730680,67.62,1.950688,21.245083,4.112370,38.262774
margin,top90,12,60,13,12.001100,68.16,2.008682,21.192137,3.759100,36.655914
margin,top90,12,60,14,11.021100,72.18,2.060206,19.771436,3.059121,36.600955
margin,top90,12,60,15,10.444747,73.80,2.056024,19.528034,2.744528,36.771191
margin,top90,12,60,16,9.732777,75.84,2.045182,18.663961,2.576791,36.819755
margin,top90,12,60,17,9.849313,75.96,2.046554,18.660322,2.493135,37.254085
margin,top90,12,60,18,8.477652,77.90,2.040842,18.817882,2.557963,37.356203
margin,top90,12,60,19,8.093580,79.58,2.096101,18.829577,2.502476,36.951841
margin,top90,12,60,20,8.511255,77.34,2.003695,19.021537,2.581485,36.876376
margin,top90,12,60,21,8.101488,77.52,2.020333,18.473626,2.431651,36.872972
margin,top90,12,60,22,7.840058,77.82,2.035370,19.091279,2.579462,36.555142
margin,top90,12,60,23,8.043597,78.32,2.034891,18.965054,2.546087,36.491967
margin,top90,12,60,24,8.113405,79.78,2.045356,18.787161,2.353492,37.253362
margin,top90,12,60,25,7.125058,80.08,2.044718,18.432959,2.397580,37.149480
margin,top90,12,60,26,7.317598,79.82,2.014100,18.465252,2.446045,37.279864
margin,top90,12,60,27,7.216592,80.44,1.994580,18.374310,2.341655,37.141057
margin,top90,12,60,28,6.412927,80.62,2.031823,18.210027,2.168459,37.337287
margin,top90,12,60,29,6.756816,80.04,2.012159,18.094047,2.232553,37.510266
margin,top90,12,60,30,6.323522,81.36,1.981683,18.182545,2.236339,37.501198
margin,top90,12,60,31,6.431407,81.70,1.979844,18.288966,2.237204,37.748414
margin,top90,12,60,32,6.129621,81.18,1.977792,18.408076,2.153704,38.004336
margin,top90,12,60,33,6.338962,81.38,1.990099,18.304517,2.131701,37.888933
margin,top90,12,60,34,6.267319,81.76,1.984233,18.341410,2.138197,38.125692
margin,top90,12,60,35,5.757174,82.72,1.988087,18.544415,2.134551,38.711919
margin,top90,12,60,36,5.822009,82.90,1.996352,18.493213,2.107225,38.776509
margin,top90,12,60,37,5.539619,83.20,2.005841,18.616367,2.032127,39.225339
margin,top90,12,60,38,5.495037,82.82,2.009978,18.671624,1.995678,39.410471
margin,top90,12,60,39,5.368758,83.26,1.989976,18.380733,2.045701,39.060192
margin,top90,12,60,40,5.194234,83.36,1.970134,18.545317,2.057280,39.340549
margin,top90,12,60,41,5.142746,83.24,1.983556,18.562497,2.030103,39.401987
margin,top90,12,60,42,5.154605,83.14,1.983186,18.434876,2.001685,39.086435
margin,top90,12,60,43,5.153040,83.24,1.979598,18.527258,2.001799,39.356198
margin,top90,12,60,44,5.056046,83.34,1.986092,18.547322,2.029485,39.439196
margin,top90,12,60,45,5.133634,83.40,1.994716,18.523814,1.997889,39.480661
margin,top90,12,60,46,5.197804,83.28,1.989740,18.641996,1.995491,39.580725
margin,top90,12,60,47,5.026699,83.48,1.985104,18.825547,2.021716,39.790755
margin,top90,12,60,48,5.049203,83.40,1.978958,18.910677,2.031875,39.856229
margin,top90,12,60,49,5.301662,83.00,1.981368,19.052553,2.042062,39.924852
margin,top90,12,60,50,4.997226,83.46,1.979362,18.924520,2.042857,39.885668
margin,top90,12,60,51,5.064947,83.44,1.974031,18.641485,2.053494,39.587204
softmax,top10,1,5,1,1.524204,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top10,1,5,2,1.461777,51.24,1.551859,18.837668,10.932753,37.291714
softmax,top10,1,5,3,1.487740,50.82,1.542027,18.553308,10.725929,37.011168
softmax,top10,2,10,1,2.829829,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top10,2,10,2,2.310759,52.28,1.583234,19.070197,9.783913,36.432997
softmax,top10,2,10,3,2.484875,51.90,1.618918,19.034567,9.050577,36.739452
softmax,top10,2,10,4,2.377943,52.08,1.618568,19.062262,8.902957,37.036300
softmax,top10,2,10,5,1.986015,52.00,1.622825,19.792725,8.693262,37.349974
softmax,top10,2,10,6,2.019219,52.70,1.625306,19.766253,8.618821,37.497743
softmax,top10,2,10,7,1.877060,51.68,1.597879,19.876833,8.561539,37.473024
softmax,top10,2,10,8,1.857979,53.28,1.551055,19.964192,8.418057,38.014343
softmax,top10,2,10,9,1.701554,54.36,1.549595,20.256237,8.199863,38.224675
softmax,top10,2,10,10,1.671071,54.84,1.553566,20.430192,8.083479,38.153245
softmax,top10,2,10,11,1.656186,55.14,1.543012,20.204238,8.176059,38.010294
softmax,top10,4,20,1,5.674805,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top10,4,20,2,6.307539,49.36,1.553412,19.083962,9.445826,36.556364
softmax,top10,4,20,3,5.590302,50.76,1.617067,18.901286,8.094439,36.492459
softmax,top10,4,20,4,5.284624,53.18,1.643018,19.172349,6.928998,36.499853
softmax,top10,4,20,5,4.939924,53.66,1.770799,19.271960,6.194635,37.051384
softmax,top10,4,20,6,4.222602,55.08,1.770355,19.230422,5.274658,37.858147
softmax,top10,4,20,7,3.763380,57.74,1.805250,19.451611,4.811931,38.577461
softmax,top10,4,20,8,3.642714,60.46,1.865637,20.160819,4.395766,38.319963
softmax,top10,4,20,9,3.132313,60.60,1.847589,20.928011,3.848922,38.561117
softmax,top10,4,20,10,3.080326,65.38,1.886975,22.080861,3.443027,38.723699
softmax,top10,4,20,11,2.204523,67.66,1.887435,22.721475,2.940349,38.804648
softmax,top10,4,20,12,2.172490,68.14,1.873615,22.832682,2.794507,39.195283
softmax,top10,4,20,13,1.837424,68.98,1.858360,23.852661,2.554108,39.034613
softmax,top10,4,20,14,1.724313,68.86,1.839318,24.146225,2.493057,38.988686
softmax,top10,4,20,15,1.671774,68.48,1.811931,24.326006,2.423942,39.088463
softmax,top10,4,20,16,1.566523,67.56,1.831827,24.139769,2.432540,39.273485
softmax,top10,4,20,17,1.384367,67.86,1.789854,24.425932,2.422618,39.663420
softmax,top10,4,20,18,1.505569,66.92,1.800260,24.388566,2.353155,39.713151
softmax,top10,4,20,19,1.382594,68.32,1.797333,24.798055,2.325825,39.643024
softmax,top10,4,20,20,1.456089,67.08,1.804746,24.618403,2.344223,39.789940
softmax,top10,4,20,21,1.354627,67.70,1.810797,24.616804,2.283059,39.854228
softmax,top10,4,20,22,1.341499,67.64,1.826452,24.575982,2.266495,39.900559
softmax,top10,4,20,23,1.272193,66.38,1.830452,24.829204,2.274560,40.158409
softmax,top10,8,40,1,11.461413,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top10,8,40,2,11.603589,51.30,1.593672,19.025462,9.303029,36.280271
softmax,top10,8,40,3,11.159554,52.56,1.645053,20.069750,8.449558,37.018254
softmax,top10,8,40,4,10.330982,51.90,1.700470,19.144650,7.515959,37.859496
softmax,top10,8,40,5,9.886660,54.80,1.750345,19.993043,6.546416,38.455694
softmax,top10,8,40,6,8.796259,57.26,1.702253,20.039632,6.201283,38.136097
softmax,top10,8,40,7,8.603299,57.76,1.792803,19.861741,5.396220,38.828985
softmax,top10,8,40,8,7.647097,59.84,1.851308,19.497152,4.581269,39.110345
softmax,top10,8,40,9,7.287096,61.58,1.854877,19.036230,4.381396,39.373896
softmax,top10,8,40,10,7.891203,61.04,1.784137,20.166001,4.015499,39.706365
softmax,top10,8,40,11,6.376707,62.64,1.832543,20.315719,3.639966,40.078852
softmax,top10,8,40,12,6.917501,63.74,1.817161,20.476353,3.455643,40.779641
softmax,top10,8,40,13,6.404121,65.00,1.798285,20.521843,2.928817,40.229384
softmax,top10,8,40,14,6.154897,67.72,1.804465,21.043966,2.850951,40.257951
softmax,top10,8,40,15,5.834487,68.78,1.776795,21.762561,2.748463,40.056270
softmax,top10,8,40,16,5.179761,70.84,1.767509,21.789639,2.606741,39.823798
softmax,top10,8,40,17,5.146820,71.36,1.763131,21.823486,2.522631,39.871607
softmax,top10,12,60,1,17.037524,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top10,12,60,2,17.452826,52.14,1.627795,18.110349,9.851679,36.612761
softmax,top10,12,60,3,15.737326,53.92,1.703754,18.904461,8.431441,37.117790
softmax,top10,12,60,4,14.655186,55.96,1.718975,19.960880,7.799898,36.846594
softmax,top10,12,60,5,14.817149,57.34,1.772096,19.566149,6.623984,37.372279
softmax,top10,12,60,6,14.167451,59.46,1.780956,19.344860,5.933649,37.181297
softmax,top10,12,60,7,13.317378,58.54,1.810314,19.930848,5.582347,36.871774
softmax,top10,12,60,8,12.427439,62.16,1.797836,19.536220,5.253032,37.913777
softmax,top10,12,60,9,12.666928,63.32,1.819909,20.015440,4.946065,37.039709
softmax,top10,12,60,10,11.769264,64.54,1.842777,20.437339,4.701996,36.952094
softmax,top10,12,60,11,10.761800,66.70,1.845480,19.900211,4.108027,37.094021
softmax,top10,12,60,12,10.938697,67.86,1.944461,20.768407,3.552331,38.045615
softmax,top10,12,60,13,10.497957,68.86,1.988282,21.426157,3.449813,37.581027
softmax,top10,12,60,14,9.868132,73.60,2.014582,22.062144,2.916947,37.228125
softmax,top10,12,60,15,8.969450,73.14,2.043693,22.132550,2.882755,36.628786
softmax,top10,12,60,16,9.184201,74.24,2.061083,22.263703,2.637003,37.449144
softmax,top10,12,60,17,9.197805,75.54,2.054767,22.361859,2.505114,37.726413
softmax,top10,12,60,18,8.478338,76.00,2.061211,22.181572,2.514421,38.227325
softmax,top10,12,60,19,8.170092,76.94,2.095317,22.616695,2.543064,38.508583
softmax,top10,12,60,20,8.340506,76.58,2.068876,22.730033,2.527023,39.218408
softmax,top10,12,60,21,7.915198,77.58,2.083863,22.591031,2.424857,39.548076
softmax,top10,12,60,22,7.063181,77.56,2.080631,22.665371,2.467182,39.738654
softmax,top10,12,60,23,7.465253,77.06,2.101591,22.883299,2.419675,39.808067
softmax,top10,12,60,24,6.972395,77.34,2.091481,22.832175,2.352231,39.798089
softmax,top10,12,60,25,7.374121,77.18,2.082180,22.655938,2.407605,39.727307
softmax,top10,12,60,26,7.325926,77.50,2.087472,22.808466,2.390296,39.657933
softmax,top10,12,60,27,7.356079,77.22,2.084224,22.643619,2.358110,39.851640
softmax,top10,12,60,28,7.123204,77.70,2.071261,22.475125,2.339636,39.733041
softmax,top10,12,60,29,7.058980,77.52,2.078697,22.299421,2.349981,39.776614
softmax,top10,12,60,30,6.734682,78.34,2.064452,22.293232,2.299473,39.788468
softmax,top10,12,60,31,6.704351,78.22,2.067765,22.443741,2.268917,39.864555
softmax,top10,12,60,32,6.543818,79.00,2.065837,22.150847,2.196111,39.638717
softmax,top10,12,60,33,6.666099,78.94,2.055752,22.185476,2.227311,39.668669
softmax,top10,12,60,34,6.537852,78.98,2.066964,22.202405,2.209899,39.485112
softmax,top10,12,60,35,6.523807,79.04,2.052758,22.285066,2.215653,39.709473
softmax,top10,12,60,36,6.479725,79.02,2.036319,22.226877,2.196899,39.683954
softmax,top10,12,60,37,6.442712,79.50,2.041012,22.245015,2.170790,39.739864
softmax,top10,12,60,38,6.407931,79.22,2.034387,22.276078,2.242698,39.703998
softmax,top10,12,60,39,6.374241,79.58,2.037004,22.215206,2.274471,39.715219
softmax,top10,12,60,40,6.344414,79.92,2.035207,22.352086,2.312017,39.800654
softmax,top10,12,60,41,6.384374,79.68,2.044082,22.249686,2.326219,39.748370
softmax,top10,12,60,42,6.400328,79.78,2.053115,22.304322,2.296126,39.799454
softmax,top10,12,60,43,6.359280,79.68,2.076834,22.375605,2.298453,39.795218
softmax,top10,12,60,44,6.433694,79.62,2.039692,22.397391,2.311489,39.794628
softmax,top10,12,60,45,6.343903,79.88,2.040739,22.323524,2.327835,39.811767
softmax,top10,12,60,46,6.517507,79.52,2.037509,22.330895,2.353166,39.805810
softmax,top10,12,60,47,6.223294,79.36,2.011754,22.244757,2.352208,39.742516
softmax,top10,12,60,48,6.194938,79.42,2.013700,22.259829,2.356532,39.752605
softmax,top10,12,60,49,6.231973,79.46,2.020744,22.252834,2.357633,39.694082
softmax,top10,12,60,50,6.191970,79.64,2.003583,22.200121,2.327774,39.696567
softmax,top10,12,60,51,6.190220,79.36,2.015803,22.244129,2.294746,39.756464
softmax,top30,1,5,1,1.524204,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top30,1,5,2,1.300489,51.68,1.601054,19.585550,9.675279,37.079166
softmax,top30,1,5,3,0.968522,52.84,1.749125,19.275660,8.260789,37.139129
softmax,top30,1,5,4,0.903014,52.06,1.753989,19.800147,7.779512,37.935531
softmax,top30,1,5,5,0.801319,52.82,1.764044,20.016792,7.815069,37.855751
softmax,top30,1,5,6,0.824449,52.86,1.756976,20.309615,7.672842,38.020961
softmax,top30,1,5,7,0.829796,52.76,1.752207,20.030004,7.574151,37.862404
softmax,top30,2,10,1,2.829829,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top30,2,10,2,2.046429,51.82,1.598813,18.736186,9.566890,36.391949
softmax,top30,2,10,3,2.219842,53.16,1.685691,19.837120,8.285625,37.676007
softmax,top30,2,10,4,1.949333,55.24,1.761001,19.839547,7.334315,38.122615
softmax,top30,2,10,5,1.737824,55.02,1.794079,20.338290,6.897669,38.303912
softmax,top30,2,10,6,1.536172,56.88,1.762461,20.657934,6.448604,38.813413
softmax,top30,2,10,7,1.131943,56.94,1.769768,21.177506,5.983428,39.158260
softmax,top30,2,10,8,1.153676,58.68,1.791531,21.653798,5.819535,39.093761
softmax,top30,2,10,9,0.952668,58.24,1.882192,21.863484,5.481103,39.655855
softmax,top30,2,10,10,0.905469,58.66,1.906152,22.381954,5.273944,39.744453
softmax,top30,2,10,11,0.827710,57.68,1.915556,22.523709,5.159757,39.853026
softmax,top30,2,10,12,0.780321,58.66,1.890190,22.765302,5.037281,40.173077
softmax,top30,4,20,1,5.674805,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top30,4,20,2,5.360116,50.32,1.615562,18.772449,9.304150,36.617291
softmax,top30,4,20,3,4.375698,52.16,1.683401,18.771137,8.117928,36.921909
softmax,top30,4,20,4,5.197295,51.60,1.711417,19.501338,7.240184,37.861513
softmax,top30,4,20,5,4.375957,51.78,1.768861,19.573595,6.291800,38.207314
softmax,top30,4,20,6,4.339008,51.80,1.820415,20.532664,5.414777,38.400949
softmax,top30,4,20,7,3.928210,54.10,1.919159,20.685582,5.100186,38.424466
softmax,top30,4,20,8,3.200703,55.02,1.888580,20.428334,4.350959,39.182815
softmax,top30,4,20,9,2.955598,56.34,1.853602,20.701717,4.060904,39.866398
softmax,top30,4,20,10,2.931392,59.42,1.823175,21.597970,3.711822,40.352383
softmax,top30,4,20,11,2.687249,60.56,1.905367,21.508407,3.596975,39.855866
softmax,top30,4,20,12,2.676766,60.46,1.862960,21.552779,3.638239,39.594480
softmax,top30,4,20,13,2.410008,61.50,1.916367,21.698888,3.364207,39.552680
softmax,top30,4,20,14,2.380563,62.02,1.941078,22.818761,3.139517,39.795727
softmax,top30,4,20,15,2.541634,62.38,1.960888,23.275449,2.960478,40.126420
softmax,top30,4,20,16,2.218526,61.86,2.015935,23.479703,2.741438,40.072288
softmax,top30,4,20,17,2.114670,63.44,2.049125,23.137111,2.761328,40.329015
softmax,top30,4,20,18,1.603395,67.16,2.037777,23.558525,2.457218,39.741885
softmax,top30,4,20,19,1.545757,65.54,2.066616,23.660141,2.482298,39.735651
softmax,top30,4,20,20,1.123045,67.02,2.058581,23.670671,2.408088,39.568566
softmax,top30,4,20,21,1.149322,67.86,2.087789,23.561315,2.316287,39.726873
softmax,top30,4,20,22,1.272328,66.34,2.094538,23.198697,2.374722,39.909407
softmax,top30,4,20,23,1.142476,66.80,2.041389,23.353470,2.322038,40.131193
softmax,top30,4,20,24,1.383422,67.08,2.043039,23.045359,2.330335,39.568759
softmax,top30,4,20,25,1.233245,67.24,2.050570,23.631441,2.260956,40.363199
softmax,top30,4,20,26,1.018344,67.44,2.057440,23.411830,2.276828,40.448037
softmax,top30,4,20,27,0.935886,68.24,2.031780,23.234380,2.167714,40.357390
softmax,top30,4,20,28,1.035171,67.42,2.061873,23.218681,2.187240,40.468218
softmax,top30,4,20,29,1.023546,67.46,2.072473,23.189556,2.213158,40.486815
softmax,top30,4,20,30,0.942987,67.28,2.068952,23.344076,2.142143,40.490240
softmax,top30,4,20,31,0.922363,67.10,2.070848,23.321352,2.174095,40.642309
softmax,top30,4,20,32,0.912863,67.82,2.051129,23.305811,2.206561,40.811747
softmax,top30,8,40,1,11.461413,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top30,8,40,2,10.738333,51.94,1.627830,18.802211,9.619401,36.287457
softmax,top30,8,40,3,9.559097,53.62,1.659702,19.892719,8.485603,36.873450
softmax,top30,8,40,4,10.305268,53.76,1.685092,20.076366,7.515846,37.413114
softmax,top30,8,40,5,9.615599,53.34,1.695371,20.169566,6.857894,37.744818
softmax,top30,8,40,6,8.022635,57.68,1.688705,20.201388,6.142305,38.140863
softmax,top30,8,40,7,7.390539,59.60,1.709480,20.604424,5.472666,38.655863
softmax,top30,8,40,8,7.064093,61.48,1.685762,20.011404,5.410886,38.534101
softmax,top30,8,40,9,6.770938,61.46,1.613606,20.235634,4.652156,39.239869
softmax,top30,8,40,10,5.966104,63.08,1.611918,20.744517,4.474388,39.062978
softmax,top30,8,40,11,5.869001,64.96,1.620812,21.118017,4.137050,38.857774
